inv-swi-rcnn-rec_prec					
inv-swi-nms_10			inv-swi-rcnn-nms_10		
0.348	62.23067173637516	78.93890675241157	0.348	82.88973384030417	92.89772727272728
0.349	62.23067173637516	78.93890675241157	0.349	82.88973384030417	92.89772727272728
0.35	62.23067173637516	79.19354838709678	0.35	82.88973384030417	92.89772727272728
0.351	62.23067173637516	79.19354838709678	0.351	82.88973384030417	92.89772727272728
0.352	62.23067173637516	79.19354838709678	0.352	82.88973384030417	92.89772727272728
0.353	62.10392902408112	79.15993537964458	0.353	82.88973384030417	92.89772727272728
0.354	62.10392902408112	79.15993537964458	0.354	82.88973384030417	92.89772727272728
0.355	62.10392902408112	79.15993537964458	0.355	82.88973384030417	92.89772727272728
0.356	62.10392902408112	79.15993537964458	0.356	82.88973384030417	92.89772727272728
0.357	62.10392902408112	79.15993537964458	0.357	82.88973384030417	92.89772727272728
0.358	62.10392902408112	79.15993537964458	0.358	82.88973384030417	92.89772727272728
0.359	61.97718631178707	79.12621359223301	0.359	82.88973384030417	92.89772727272728
0.36	61.97718631178707	79.12621359223301	0.36	82.88973384030417	92.89772727272728
0.361	61.97718631178707	79.12621359223301	0.361	82.88973384030417	92.89772727272728
0.362	61.97718631178707	79.2544570502431	0.362	82.76299112801014	92.88762446657184
0.363	61.97718631178707	79.2544570502431	0.363	82.76299112801014	93.019943019943
0.364	61.97718631178707	79.2544570502431	0.364	82.76299112801014	93.019943019943
0.365	61.97718631178707	79.2544570502431	0.365	82.76299112801014	93.019943019943
0.366	61.97718631178707	79.2544570502431	0.366	82.6362484157161	93.00998573466477
0.367	61.97718631178707	79.2544570502431	0.367	82.6362484157161	93.00998573466477
0.368	61.97718631178707	79.2544570502431	0.368	82.6362484157161	93.00998573466477
0.369	61.97718631178707	79.38311688311688	0.369	82.6362484157161	93.00998573466477
0.37	61.97718631178707	79.51219512195122	0.37	82.6362484157161	93.00998573466477
0.371	61.97718631178707	79.51219512195122	0.371	82.6362484157161	93.00998573466477
0.372	61.97718631178707	79.51219512195122	0.372	82.6362484157161	93.00998573466477
0.373	61.97718631178707	79.51219512195122	0.373	82.6362484157161	93.00998573466477
0.374	61.97718631178707	79.51219512195122	0.374	82.6362484157161	93.00998573466477
0.375	61.97718631178707	79.51219512195122	0.375	82.382762991128	92.98998569384835
0.376	61.97718631178707	79.51219512195122	0.376	82.382762991128	92.98998569384835
0.377	61.97718631178707	79.51219512195122	0.377	82.382762991128	92.98998569384835
0.378	61.97718631178707	79.51219512195122	0.378	82.382762991128	92.98998569384835
0.379	61.85044359949303	79.47882736156352	0.379	82.382762991128	92.98998569384835
0.38	61.85044359949303	79.47882736156352	0.38	82.382762991128	92.98998569384835
0.381	61.85044359949303	79.6084828711256	0.381	82.382762991128	92.98998569384835
0.382	61.85044359949303	79.6084828711256	0.382	82.382762991128	92.98998569384835
0.383	61.85044359949303	79.6084828711256	0.383	82.382762991128	92.98998569384835
0.384	61.85044359949303	79.6084828711256	0.384	82.382762991128	92.98998569384835
0.385	61.72370088719899	79.57516339869281	0.385	82.382762991128	92.98998569384835
0.386	61.72370088719899	79.57516339869281	0.386	82.382762991128	93.12320916905443
0.387	61.72370088719899	79.57516339869281	0.387	82.382762991128	93.12320916905443
0.388	61.72370088719899	79.70540098199672	0.388	82.382762991128	93.12320916905443
0.389	61.72370088719899	79.70540098199672	0.389	82.382762991128	93.12320916905443
0.39	61.72370088719899	79.83606557377048	0.39	82.382762991128	93.12320916905443
0.391	61.72370088719899	79.83606557377048	0.391	82.382762991128	93.12320916905443
0.392	61.59695817490495	79.80295566502463	0.392	82.382762991128	93.12320916905443
0.393	61.59695817490495	79.80295566502463	0.393	82.25602027883396	93.11334289813486
0.394	61.59695817490495	79.80295566502463	0.394	82.25602027883396	93.11334289813486
0.395	61.59695817490495	79.80295566502463	0.395	82.25602027883396	93.11334289813486
0.396	61.59695817490495	79.80295566502463	0.396	82.25602027883396	93.11334289813486
0.397	61.59695817490495	79.80295566502463	0.397	82.25602027883396	93.11334289813486
0.398	61.59695817490495	79.80295566502463	0.398	82.25602027883396	93.11334289813486
0.399	61.59695817490495	79.80295566502463	0.399	82.25602027883396	93.11334289813486
0.4	61.59695817490495	80.0658978583196	0.4	82.25602027883396	93.11334289813486
0.401	61.59695817490495	80.0658978583196	0.401	82.25602027883396	93.11334289813486
0.402	61.59695817490495	80.0658978583196	0.402	82.25602027883396	93.11334289813486
0.403	61.59695817490495	80.0658978583196	0.403	82.12927756653993	93.10344827586206
0.404	61.59695817490495	80.0658978583196	0.404	82.12927756653993	93.10344827586206
0.405	61.59695817490495	80.0658978583196	0.405	82.12927756653993	93.10344827586206
0.406	61.59695817490495	80.0658978583196	0.406	82.12927756653993	93.10344827586206
0.407	61.59695817490495	80.0658978583196	0.407	82.12927756653993	93.10344827586206
0.408	61.59695817490495	80.0658978583196	0.408	82.12927756653993	93.10344827586206
0.409	61.59695817490495	80.0658978583196	0.409	82.12927756653993	93.10344827586206
0.41	61.59695817490495	80.0658978583196	0.41	82.12927756653993	93.10344827586206
0.411	61.59695817490495	80.0658978583196	0.411	82.12927756653993	93.10344827586206
0.412	61.59695817490495	80.0658978583196	0.412	82.12927756653993	93.10344827586206
0.413	61.34347275031685	80.0	0.413	82.12927756653993	93.10344827586206
0.414	61.34347275031685	80.0	0.414	82.12927756653993	93.10344827586206
0.415	61.34347275031685	80.0	0.415	82.12927756653993	93.10344827586206
0.416	61.34347275031685	80.0	0.416	82.12927756653993	93.10344827586206
0.417	61.34347275031685	80.0	0.417	82.12927756653993	93.10344827586206
0.418	61.34347275031685	80.13245033112582	0.418	82.00253485424588	93.09352517985612
0.419	61.34347275031685	80.13245033112582	0.419	82.00253485424588	93.09352517985612
0.42	61.34347275031685	80.13245033112582	0.42	82.00253485424588	93.09352517985612
0.421	61.21673003802282	80.09950248756219	0.421	82.00253485424588	93.09352517985612
0.422	61.21673003802282	80.09950248756219	0.422	82.00253485424588	93.09352517985612
0.423	61.21673003802282	80.09950248756219	0.423	82.00253485424588	93.09352517985612
0.424	61.21673003802282	80.09950248756219	0.424	81.87579214195185	93.0835734870317
0.425	61.21673003802282	80.09950248756219	0.425	81.87579214195185	93.0835734870317
0.426	61.08998732572877	80.06644518272425	0.426	81.87579214195185	93.0835734870317
0.427	60.836501901140686	80.0	0.427	81.87579214195185	93.21789321789322
0.428	60.836501901140686	80.0	0.428	81.87579214195185	93.21789321789322
0.429	60.836501901140686	80.0	0.429	81.87579214195185	93.21789321789322
0.43	60.70975918884665	79.96661101836395	0.43	81.87579214195185	93.21789321789322
0.431	60.70975918884665	79.96661101836395	0.431	81.87579214195185	93.35260115606935
0.432	60.70975918884665	79.96661101836395	0.432	81.87579214195185	93.35260115606935
0.433	60.70975918884665	79.96661101836395	0.433	81.87579214195185	93.35260115606935
0.434	60.70975918884665	79.96661101836395	0.434	81.87579214195185	93.35260115606935
0.435	60.70975918884665	79.96661101836395	0.435	81.87579214195185	93.35260115606935
0.436	60.5830164765526	80.06700167504187	0.436	81.87579214195185	93.35260115606935
0.437	60.5830164765526	80.06700167504187	0.437	81.87579214195185	93.35260115606935
0.438	60.45627376425855	80.03355704697987	0.438	81.87579214195185	93.35260115606935
0.439	60.32953105196452	80.0	0.439	81.87579214195185	93.35260115606935
0.44	60.32953105196452	80.0	0.44	81.87579214195185	93.35260115606935
0.441	60.32953105196452	80.0	0.441	81.87579214195185	93.35260115606935
0.442	60.20278833967046	79.96632996632997	0.442	81.87579214195185	93.35260115606935
0.443	60.20278833967046	80.23648648648648	0.443	81.87579214195185	93.35260115606935
0.444	60.20278833967046	80.37225042301185	0.444	81.87579214195185	93.35260115606935
0.445	60.20278833967046	80.37225042301185	0.445	81.87579214195185	93.35260115606935
0.446	60.20278833967046	80.37225042301185	0.446	81.87579214195185	93.35260115606935
0.447	60.20278833967046	80.37225042301185	0.447	81.87579214195185	93.35260115606935
0.448	60.20278833967046	80.37225042301185	0.448	81.87579214195185	93.35260115606935
0.449	60.20278833967046	80.37225042301185	0.449	81.87579214195185	93.6231884057971
0.45	60.20278833967046	80.37225042301185	0.45	81.87579214195185	93.6231884057971
0.451	60.20278833967046	80.37225042301185	0.451	81.87579214195185	93.6231884057971
0.452	60.20278833967046	80.37225042301185	0.452	81.87579214195185	93.6231884057971
0.453	60.20278833967046	80.37225042301185	0.453	81.87579214195185	93.6231884057971
0.454	60.20278833967046	80.37225042301185	0.454	81.87579214195185	93.6231884057971
0.455	60.20278833967046	80.50847457627118	0.455	81.87579214195185	93.6231884057971
0.456	59.949302915082384	80.4421768707483	0.456	81.87579214195185	93.6231884057971
0.457	59.949302915082384	80.4421768707483	0.457	81.87579214195185	93.6231884057971
0.458	59.949302915082384	80.4421768707483	0.458	81.87579214195185	93.6231884057971
0.459	59.949302915082384	80.4421768707483	0.459	81.87579214195185	93.6231884057971
0.46	59.949302915082384	80.4421768707483	0.46	81.87579214195185	93.6231884057971
0.461	59.949302915082384	80.4421768707483	0.461	81.87579214195185	93.6231884057971
0.462	59.949302915082384	80.4421768707483	0.462	81.87579214195185	93.6231884057971
0.463	59.949302915082384	80.57921635434411	0.463	81.87579214195185	93.6231884057971
0.464	59.822560202788345	80.54607508532423	0.464	81.87579214195185	93.6231884057971
0.465	59.822560202788345	80.54607508532423	0.465	81.87579214195185	93.6231884057971
0.466	59.822560202788345	80.54607508532423	0.466	81.87579214195185	93.6231884057971
0.467	59.822560202788345	80.54607508532423	0.467	81.87579214195185	93.6231884057971
0.468	59.822560202788345	80.54607508532423	0.468	81.87579214195185	93.6231884057971
0.469	59.822560202788345	80.54607508532423	0.469	81.87579214195185	93.8953488372093
0.47	59.822560202788345	80.54607508532423	0.47	81.87579214195185	93.8953488372093
0.471	59.822560202788345	80.54607508532423	0.471	81.87579214195185	93.8953488372093
0.472	59.822560202788345	80.54607508532423	0.472	81.87579214195185	93.8953488372093
0.473	59.822560202788345	80.54607508532423	0.473	81.87579214195185	93.8953488372093
0.474	59.822560202788345	80.68376068376068	0.474	81.87579214195185	93.8953488372093
0.475	59.822560202788345	80.68376068376068	0.475	81.87579214195185	93.8953488372093
0.476	59.822560202788345	80.68376068376068	0.476	81.87579214195185	93.8953488372093
0.477	59.6958174904943	80.65068493150685	0.477	81.87579214195185	94.03202328966522
0.478	59.6958174904943	80.65068493150685	0.478	81.87579214195185	94.03202328966522
0.479	59.6958174904943	80.65068493150685	0.479	81.87579214195185	94.03202328966522
0.48	59.6958174904943	80.65068493150685	0.48	81.87579214195185	94.03202328966522
0.481	59.6958174904943	80.78902229845626	0.481	81.74904942965779	94.02332361516036
0.482	59.6958174904943	80.78902229845626	0.482	81.74904942965779	94.02332361516036
0.483	59.6958174904943	80.78902229845626	0.483	81.74904942965779	94.02332361516036
0.484	59.6958174904943	80.9278350515464	0.484	81.62230671736374	94.01459854014598
0.485	59.6958174904943	80.9278350515464	0.485	81.62230671736374	94.01459854014598
0.486	59.6958174904943	80.9278350515464	0.486	81.62230671736374	94.15204678362574
0.487	59.6958174904943	80.9278350515464	0.487	81.62230671736374	94.15204678362574
0.488	59.6958174904943	80.9278350515464	0.488	81.49556400506971	94.14348462664717
0.489	59.6958174904943	80.9278350515464	0.489	81.49556400506971	94.14348462664717
0.49	59.6958174904943	80.9278350515464	0.49	81.49556400506971	94.28152492668622
0.491	59.6958174904943	80.9278350515464	0.491	81.49556400506971	94.28152492668622
0.492	59.6958174904943	80.9278350515464	0.492	81.49556400506971	94.28152492668622
0.493	59.6958174904943	80.9278350515464	0.493	81.49556400506971	94.28152492668622
0.494	59.6958174904943	80.9278350515464	0.494	81.49556400506971	94.28152492668622
0.495	59.6958174904943	80.9278350515464	0.495	81.49556400506971	94.28152492668622
0.496	59.6958174904943	80.9278350515464	0.496	81.49556400506971	94.28152492668622
0.497	59.6958174904943	80.9278350515464	0.497	81.49556400506971	94.28152492668622
0.498	59.6958174904943	80.9278350515464	0.498	81.49556400506971	94.28152492668622
0.499	59.6958174904943	80.9278350515464	0.499	81.49556400506971	94.28152492668622
0.5	59.44233206590621	80.86206896551724	0.5	81.49556400506971	94.28152492668622
0.501	59.44233206590621	80.86206896551724	0.501	81.49556400506971	94.28152492668622
0.502	59.44233206590621	80.86206896551724	0.502	81.49556400506971	94.28152492668622
0.503	59.44233206590621	81.00172711571675	0.503	81.49556400506971	94.28152492668622
0.504	59.44233206590621	81.00172711571675	0.504	81.49556400506971	94.28152492668622
0.505	59.44233206590621	81.00172711571675	0.505	81.49556400506971	94.28152492668622
0.506	59.31558935361216	80.96885813148789	0.506	81.49556400506971	94.28152492668622
0.507	59.31558935361216	80.96885813148789	0.507	81.49556400506971	94.28152492668622
0.508	59.31558935361216	80.96885813148789	0.508	81.49556400506971	94.28152492668622
0.509	59.31558935361216	80.96885813148789	0.509	81.36882129277566	94.27312775330395
0.51	59.31558935361216	81.10918544194108	0.51	81.36882129277566	94.27312775330395
0.511	59.31558935361216	81.10918544194108	0.511	81.36882129277566	94.27312775330395
0.512	59.31558935361216	81.25	0.512	81.36882129277566	94.27312775330395
0.513	59.31558935361216	81.25	0.513	81.36882129277566	94.27312775330395
0.514	59.18884664131813	81.21739130434783	0.514	81.36882129277566	94.27312775330395
0.515	59.18884664131813	81.21739130434783	0.515	81.36882129277566	94.27312775330395
0.516	59.18884664131813	81.3588850174216	0.516	81.36882129277566	94.27312775330395
0.517	59.18884664131813	81.3588850174216	0.517	81.36882129277566	94.27312775330395
0.518	59.18884664131813	81.3588850174216	0.518	81.36882129277566	94.27312775330395
0.519	59.18884664131813	81.3588850174216	0.519	81.36882129277566	94.27312775330395
0.52	59.18884664131813	81.3588850174216	0.52	81.36882129277566	94.27312775330395
0.521	59.18884664131813	81.3588850174216	0.521	81.36882129277566	94.41176470588236
0.522	59.18884664131813	81.3588850174216	0.522	81.36882129277566	94.41176470588236
0.523	59.18884664131813	81.3588850174216	0.523	81.36882129277566	94.41176470588236
0.524	59.18884664131813	81.50087260034904	0.524	81.36882129277566	94.41176470588236
0.525	59.06210392902408	81.46853146853147	0.525	81.36882129277566	94.41176470588236
0.526	59.06210392902408	81.61120840630473	0.526	81.36882129277566	94.41176470588236
0.527	58.93536121673005	81.57894736842105	0.527	81.36882129277566	94.41176470588236
0.528	58.808618504436	81.54657293497364	0.528	81.24207858048163	94.40353460972015
0.529	58.681875792141945	81.65784832451499	0.529	81.24207858048163	94.40353460972015
0.53	58.681875792141945	81.65784832451499	0.53	81.24207858048163	94.40353460972015
0.531	58.55513307984791	81.62544169611307	0.531	81.11533586818757	94.3952802359882
0.532	58.55513307984791	81.76991150442477	0.532	81.11533586818757	94.3952802359882
0.533	58.55513307984791	81.76991150442477	0.533	80.98859315589354	94.38700147710487
0.534	58.55513307984791	81.76991150442477	0.534	80.98859315589354	94.38700147710487
0.535	58.55513307984791	81.76991150442477	0.535	80.98859315589354	94.38700147710487
0.536	58.55513307984791	81.76991150442477	0.536	80.98859315589354	94.38700147710487
0.537	58.42839036755386	81.73758865248227	0.537	80.98859315589354	94.38700147710487
0.538	58.42839036755386	81.73758865248227	0.538	80.98859315589354	94.38700147710487
0.539	58.30164765525983	81.70515097690941	0.539	80.98859315589354	94.38700147710487
0.54	58.30164765525983	81.70515097690941	0.54	80.98859315589354	94.38700147710487
0.541	58.30164765525983	81.85053380782918	0.541	80.98859315589354	94.38700147710487
0.542	58.174904942965775	81.81818181818183	0.542	80.98859315589354	94.38700147710487
0.543	58.04816223067174	81.78571428571428	0.543	80.98859315589354	94.38700147710487
0.544	58.04816223067174	81.9320214669052	0.544	80.98859315589354	94.38700147710487
0.545	57.92141951837769	81.89964157706093	0.545	80.8618504435995	94.37869822485207
0.546	57.92141951837769	81.89964157706093	0.546	80.8618504435995	94.37869822485207
0.547	57.92141951837769	81.89964157706093	0.547	80.8618504435995	94.37869822485207
0.548	57.92141951837769	81.89964157706093	0.548	80.8618504435995	94.37869822485207
0.549	57.92141951837769	81.89964157706093	0.549	80.8618504435995	94.37869822485207
0.55	57.92141951837769	81.89964157706093	0.55	80.8618504435995	94.37869822485207
0.551	57.92141951837769	81.89964157706093	0.551	80.8618504435995	94.37869822485207
0.552	57.92141951837769	82.04667863554758	0.552	80.8618504435995	94.37869822485207
0.553	57.92141951837769	82.04667863554758	0.553	80.8618504435995	94.37869822485207
0.554	57.92141951837769	82.04667863554758	0.554	80.8618504435995	94.37869822485207
0.555	57.92141951837769	82.04667863554758	0.555	80.8618504435995	94.37869822485207
0.556	57.92141951837769	82.04667863554758	0.556	80.8618504435995	94.37869822485207
0.557	57.92141951837769	82.04667863554758	0.557	80.8618504435995	94.37869822485207
0.558	57.92141951837769	82.04667863554758	0.558	80.8618504435995	94.37869822485207
0.559	57.79467680608364	82.01438848920863	0.559	80.8618504435995	94.37869822485207
0.56	57.79467680608364	82.16216216216216	0.56	80.8618504435995	94.37869822485207
0.561	57.79467680608364	82.31046931407943	0.561	80.8618504435995	94.37869822485207
0.562	57.79467680608364	82.31046931407943	0.562	80.8618504435995	94.37869822485207
0.5630000000000001	57.79467680608364	82.31046931407943	0.5630000000000001	80.8618504435995	94.51851851851852
0.5640000000000001	57.79467680608364	82.31046931407943	0.5640000000000001	80.73510773130546	94.51038575667656
0.5650000000000001	57.79467680608364	82.31046931407943	0.5650000000000001	80.73510773130546	94.51038575667656
0.5660000000000001	57.79467680608364	82.31046931407943	0.5660000000000001	80.73510773130546	94.51038575667656
0.5670000000000001	57.66793409378961	82.27848101265823	0.5670000000000001	80.73510773130546	94.51038575667656
0.5680000000000001	57.66793409378961	82.27848101265823	0.5680000000000001	80.73510773130546	94.51038575667656
0.5690000000000001	57.66793409378961	82.27848101265823	0.5690000000000001	80.73510773130546	94.51038575667656
0.5700000000000001	57.66793409378961	82.42753623188406	0.5700000000000001	80.73510773130546	94.51038575667656
0.5710000000000001	57.66793409378961	82.42753623188406	0.5710000000000001	80.73510773130546	94.51038575667656
0.5720000000000001	57.66793409378961	82.42753623188406	0.5720000000000001	80.73510773130546	94.51038575667656
0.5730000000000001	57.66793409378961	82.42753623188406	0.5730000000000001	80.73510773130546	94.51038575667656
0.5740000000000001	57.66793409378961	82.42753623188406	0.5740000000000001	80.73510773130546	94.51038575667656
0.5750000000000001	57.66793409378961	82.42753623188406	0.5750000000000001	80.73510773130546	94.51038575667656
0.5760000000000001	57.66793409378961	82.57713248638838	0.5760000000000001	80.73510773130546	94.51038575667656
0.577	57.414448669201526	82.66423357664233	0.577	80.73510773130546	94.51038575667656
0.578	57.414448669201526	82.66423357664233	0.578	80.73510773130546	94.51038575667656
0.579	57.414448669201526	82.66423357664233	0.579	80.73510773130546	94.51038575667656
0.58	57.414448669201526	82.66423357664233	0.58	80.73510773130546	94.51038575667656
0.581	57.28770595690747	82.6325411334552	0.581	80.6083650190114	94.50222882615157
0.582	57.16096324461344	82.6007326007326	0.582	80.6083650190114	94.50222882615157
0.583	57.16096324461344	82.6007326007326	0.583	80.6083650190114	94.50222882615157
0.584	57.16096324461344	82.6007326007326	0.584	80.6083650190114	94.50222882615157
0.585	57.16096324461344	82.6007326007326	0.585	80.6083650190114	94.50222882615157
0.586	57.16096324461344	82.6007326007326	0.586	80.6083650190114	94.64285714285714
0.587	57.16096324461344	82.6007326007326	0.587	80.6083650190114	94.64285714285714
0.588	57.16096324461344	82.6007326007326	0.588	80.6083650190114	94.64285714285714
0.589	57.16096324461344	82.6007326007326	0.589	80.6083650190114	94.64285714285714
0.59	57.03422053231939	82.56880733944955	0.59	80.6083650190114	94.7839046199702
0.591	57.03422053231939	82.56880733944955	0.591	80.6083650190114	94.7839046199702
0.592	57.03422053231939	82.56880733944955	0.592	80.6083650190114	94.7839046199702
0.593	57.03422053231939	82.56880733944955	0.593	80.6083650190114	94.7839046199702
0.594	57.03422053231939	82.72058823529412	0.594	80.6083650190114	94.7839046199702
0.595	57.03422053231939	82.72058823529412	0.595	80.6083650190114	94.7839046199702
0.596	57.03422053231939	82.72058823529412	0.596	80.6083650190114	94.7839046199702
0.597	57.03422053231939	82.87292817679558	0.597	80.6083650190114	94.7839046199702
0.598	57.03422053231939	82.87292817679558	0.598	80.6083650190114	94.7839046199702
0.599	56.90747782002536	82.84132841328413	0.599	80.6083650190114	94.7839046199702
0.6	56.90747782002536	82.84132841328413	0.6	80.6083650190114	94.7839046199702
0.601	56.90747782002536	82.84132841328413	0.601	80.6083650190114	94.7839046199702
0.602	56.90747782002536	82.84132841328413	0.602	80.6083650190114	94.7839046199702
0.603	56.90747782002536	82.84132841328413	0.603	80.6083650190114	94.7839046199702
0.604	56.7807351077313	82.80961182994456	0.604	80.6083650190114	94.7839046199702
0.605	56.65399239543726	82.77777777777777	0.605	80.48162230671736	94.77611940298507
0.606	56.65399239543726	82.77777777777777	0.606	80.48162230671736	94.77611940298507
0.607	56.65399239543726	82.77777777777777	0.607	80.48162230671736	94.77611940298507
0.608	56.65399239543726	82.77777777777777	0.608	80.48162230671736	94.77611940298507
0.609	56.65399239543726	82.77777777777777	0.609	80.48162230671736	94.77611940298507
0.61	56.65399239543726	82.93135435992579	0.61	80.48162230671736	94.77611940298507
0.611	56.527249683143225	82.8996282527881	0.611	80.48162230671736	94.77611940298507
0.612	56.527249683143225	82.8996282527881	0.612	80.48162230671736	94.77611940298507
0.613	56.527249683143225	82.8996282527881	0.613	80.48162230671736	94.77611940298507
0.614	56.527249683143225	82.8996282527881	0.614	80.48162230671736	94.77611940298507
0.615	56.527249683143225	82.8996282527881	0.615	80.48162230671736	94.77611940298507
0.616	56.527249683143225	83.05400372439479	0.616	80.48162230671736	94.91778774289985
0.617	56.527249683143225	83.05400372439479	0.617	80.35487959442332	94.91017964071855
0.618	56.527249683143225	83.05400372439479	0.618	80.35487959442332	94.91017964071855
0.619	56.527249683143225	83.05400372439479	0.619	80.35487959442332	94.91017964071855
0.62	56.527249683143225	83.05400372439479	0.62	80.35487959442332	94.91017964071855
0.621	56.40050697084917	83.02238805970148	0.621	80.35487959442332	94.91017964071855
0.622	56.27376425855514	82.99065420560747	0.622	80.35487959442332	94.91017964071855
0.623	56.27376425855514	83.14606741573034	0.623	80.35487959442332	94.91017964071855
0.624	56.27376425855514	83.14606741573034	0.624	80.35487959442332	95.05247376311844
0.625	56.27376425855514	83.14606741573034	0.625	80.35487959442332	95.05247376311844
0.626	56.27376425855514	83.14606741573034	0.626	80.35487959442332	95.05247376311844
0.627	56.27376425855514	83.14606741573034	0.627	80.35487959442332	95.05247376311844
0.628	56.27376425855514	83.14606741573034	0.628	80.22813688212928	95.18796992481204
0.629	56.27376425855514	83.14606741573034	0.629	80.22813688212928	95.18796992481204
0.63	56.27376425855514	83.14606741573034	0.63	80.22813688212928	95.3313253012048
0.631	56.27376425855514	83.14606741573034	0.631	80.22813688212928	95.3313253012048
0.632	56.14702154626109	83.11444652908068	0.632	80.22813688212928	95.3313253012048
0.633	56.14702154626109	83.11444652908068	0.633	80.22813688212928	95.47511312217196
0.634	56.14702154626109	83.11444652908068	0.634	80.22813688212928	95.47511312217196
0.635	56.14702154626109	83.11444652908068	0.635	80.22813688212928	95.47511312217196
0.636	56.020278833967055	83.0827067669173	0.636	80.22813688212928	95.47511312217196
0.637	56.020278833967055	83.0827067669173	0.637	80.22813688212928	95.47511312217196
0.638	56.020278833967055	83.0827067669173	0.638	80.22813688212928	95.47511312217196
0.639	55.893536121673	83.05084745762711	0.639	80.10139416983523	95.46827794561932
0.64	55.893536121673	83.20754716981132	0.64	80.10139416983523	95.46827794561932
0.641	55.893536121673	83.20754716981132	0.641	80.10139416983523	95.46827794561932
0.642	55.893536121673	83.20754716981132	0.642	80.10139416983523	95.46827794561932
0.643	55.893536121673	83.20754716981132	0.643	80.10139416983523	95.46827794561932
0.644	55.893536121673	83.20754716981132	0.644	80.10139416983523	95.46827794561932
0.645	55.893536121673	83.20754716981132	0.645	80.10139416983523	95.61270801815432
0.646	55.893536121673	83.20754716981132	0.646	80.10139416983523	95.61270801815432
0.647	55.893536121673	83.20754716981132	0.647	79.97465145754119	95.6060606060606
0.648	55.893536121673	83.36483931947069	0.648	79.97465145754119	95.6060606060606
0.649	55.893536121673	83.36483931947069	0.649	79.97465145754119	95.6060606060606
0.65	55.76679340937896	83.49146110056927	0.65	79.97465145754119	95.6060606060606
0.651	55.76679340937896	83.49146110056927	0.651	79.97465145754119	95.6060606060606
0.652	55.76679340937896	83.49146110056927	0.652	79.97465145754119	95.6060606060606
0.653	55.76679340937896	83.49146110056927	0.653	79.97465145754119	95.6060606060606
0.654	55.76679340937896	83.49146110056927	0.654	79.97465145754119	95.6060606060606
0.655	55.76679340937896	83.49146110056927	0.655	79.97465145754119	95.6060606060606
0.656	55.76679340937896	83.49146110056927	0.656	79.97465145754119	95.6060606060606
0.657	55.76679340937896	83.49146110056927	0.657	79.97465145754119	95.6060606060606
0.658	55.38656527249684	83.3969465648855	0.658	79.97465145754119	95.6060606060606
0.659	55.13307984790875	83.33333333333334	0.659	79.97465145754119	95.6060606060606
0.66	54.879594423320654	83.26923076923077	0.66	79.97465145754119	95.6060606060606
0.661	54.879594423320654	83.26923076923077	0.661	79.97465145754119	95.6060606060606
0.662	54.879594423320654	83.26923076923077	0.662	79.97465145754119	95.6060606060606
0.663	54.752851711026615	83.23699421965318	0.663	79.97465145754119	95.6060606060606
0.664	54.752851711026615	83.23699421965318	0.664	79.97465145754119	95.6060606060606
0.665	54.752851711026615	83.23699421965318	0.665	79.97465145754119	95.6060606060606
0.666	54.752851711026615	83.23699421965318	0.666	79.97465145754119	95.6060606060606
0.667	54.752851711026615	83.23699421965318	0.667	79.97465145754119	95.6060606060606
0.668	54.752851711026615	83.23699421965318	0.668	79.97465145754119	95.6060606060606
0.669	54.49936628643853	83.17214700193423	0.669	79.97465145754119	95.6060606060606
0.67	54.49936628643853	83.17214700193423	0.67	79.97465145754119	95.6060606060606
0.671	54.49936628643853	83.17214700193423	0.671	79.97465145754119	95.6060606060606
0.672	54.49936628643853	83.17214700193423	0.672	79.97465145754119	95.6060606060606
0.673	54.49936628643853	83.17214700193423	0.673	79.97465145754119	95.6060606060606
0.674	54.49936628643853	83.17214700193423	0.674	79.97465145754119	95.6060606060606
0.675	54.49936628643853	83.17214700193423	0.675	79.97465145754119	95.6060606060606
0.676	54.49936628643853	83.17214700193423	0.676	79.97465145754119	95.6060606060606
0.677	54.49936628643853	83.17214700193423	0.677	79.97465145754119	95.6060606060606
0.678	54.49936628643853	83.17214700193423	0.678	79.97465145754119	95.6060606060606
0.679	54.49936628643853	83.17214700193423	0.679	79.97465145754119	95.6060606060606
0.68	54.49936628643853	83.17214700193423	0.68	79.97465145754119	95.6060606060606
0.681	54.49936628643853	83.17214700193423	0.681	79.97465145754119	95.6060606060606
0.682	54.49936628643853	83.17214700193423	0.682	79.97465145754119	95.6060606060606
0.683	54.49936628643853	83.17214700193423	0.683	79.72116603295311	95.59270516717324
0.684	54.49936628643853	83.17214700193423	0.684	79.72116603295311	95.59270516717324
0.685	54.49936628643853	83.17214700193423	0.685	79.72116603295311	95.59270516717324
0.686	54.37262357414448	83.13953488372093	0.686	79.72116603295311	95.59270516717324
0.687	54.24588086185045	83.10679611650485	0.687	79.72116603295311	95.59270516717324
0.6880000000000001	54.24588086185045	83.10679611650485	0.6880000000000001	79.72116603295311	95.59270516717324
0.6890000000000001	54.1191381495564	83.0739299610895	0.6890000000000001	79.72116603295311	95.59270516717324
0.6900000000000001	53.86565272496832	83.0078125	0.6900000000000001	79.72116603295311	95.59270516717324
0.6910000000000001	53.86565272496832	83.17025440313111	0.6910000000000001	79.72116603295311	95.59270516717324
0.6920000000000001	53.86565272496832	83.17025440313111	0.6920000000000001	79.72116603295311	95.59270516717324
0.6930000000000001	53.86565272496832	83.17025440313111	0.6930000000000001	79.72116603295311	95.59270516717324
